inputs=199 keys=528 outputs=67 gates=2171
iteration: 1; vars: 13747; clauses: 18318; decisions: 185470
iteration: 446; vars: 1836467; clauses: 414938; decisions: 2781831
iteration: 447; vars: 1840563; clauses: 425266; decisions: 2783724
iteration: 448; vars: 1844659; clauses: 435594; decisions: 2785602
iteration: 449; vars: 1848755; clauses: 445914; decisions: 2787575
iteration: 450; vars: 1852851; clauses: 456226; decisions: 2789630
iteration: 451; vars: 1856947; clauses: 466530; decisions: 2791749
iteration: 452; vars: 1861043; clauses: 476834; decisions: 2794792
iteration: 453; vars: 1865139; clauses: 487130; decisions: 2797221
iteration: 454; vars: 1869235; clauses: 497418; decisions: 2799243
iteration: 455; vars: 1873331; clauses: 507634; decisions: 2801571
iteration: 456; vars: 1877427; clauses: 517850; decisions: 2805116
iteration: 457; vars: 1881523; clauses: 528138; decisions: 2807101
iteration: 458; vars: 1885619; clauses: 538418; decisions: 2809142
iteration: 459; vars: 1889715; clauses: 548690; decisions: 2813969
iteration: 460; vars: 1893811; clauses: 558970; decisions: 2815992
iteration: 461; vars: 1897907; clauses: 569258; decisions: 2817210
iteration: 462; vars: 1902003; clauses: 579530; decisions: 2819281
iteration: 463; vars: 1906099; clauses: 589746; decisions: 2821730
iteration: 464; vars: 1910195; clauses: 600018; decisions: 2828482
iteration: 465; vars: 1914291; clauses: 610298; decisions: 2830599
iteration: 466; vars: 1918387; clauses: 620514; decisions: 2835939
iteration: 467; vars: 1922483; clauses: 630738; decisions: 2838268
iteration: 468; vars: 1926579; clauses: 640954; decisions: 2840628
iteration: 469; vars: 1930675; clauses: 651178; decisions: 2842959
iteration: 470; vars: 1934771; clauses: 661394; decisions: 2846058
iteration: 471; vars: 1938867; clauses: 671674; decisions: 2848309
iteration: 472; vars: 1942963; clauses: 681954; decisions: 2850596
iteration: 473; vars: 1947059; clauses: 692242; decisions: 2852911
iteration: 474; vars: 1951155; clauses: 702530; decisions: 2855069
iteration: 475; vars: 1955251; clauses: 712746; decisions: 2857277
iteration: 476; vars: 1959347; clauses: 722962; decisions: 2860680
iteration: 477; vars: 1963443; clauses: 733178; decisions: 2862972
iteration: 478; vars: 1967539; clauses: 287968; decisions: 2866338
iteration: 479; vars: 1971635; clauses: 298310; decisions: 2866918
iteration: 480; vars: 1975731; clauses: 308652; decisions: 2867499
iteration: 481; vars: 1979827; clauses: 318994; decisions: 2869334
iteration: 482; vars: 1983923; clauses: 329328; decisions: 2871158
iteration: 483; vars: 1988019; clauses: 339662; decisions: 2872600
iteration: 484; vars: 1992115; clauses: 349996; decisions: 2874270
iteration: 485; vars: 1996211; clauses: 360322; decisions: 2876031
iteration: 486; vars: 2000307; clauses: 370640; decisions: 2877856
iteration: 487; vars: 2004403; clauses: 380950; decisions: 2880067
iteration: 488; vars: 2008499; clauses: 391252; decisions: 2881772
iteration: 489; vars: 2012595; clauses: 401546; decisions: 2883635
iteration: 490; vars: 2016691; clauses: 411848; decisions: 2885427
iteration: 491; vars: 2020787; clauses: 422142; decisions: 2887212
iteration: 492; vars: 2024883; clauses: 432444; decisions: 2890021
iteration: 493; vars: 2028979; clauses: 442734; decisions: 2890944
iteration: 494; vars: 2033075; clauses: 453036; decisions: 2892545
iteration: 495; vars: 2037171; clauses: 463338; decisions: 2895185
iteration: 496; vars: 2041267; clauses: 473562; decisions: 2896115
iteration: 497; vars: 2045363; clauses: 483786; decisions: 2897046
iteration: 498; vars: 2049459; clauses: 494018; decisions: 2899123
iteration: 499; vars: 2053555; clauses: 504258; decisions: 2904139
iteration: 500; vars: 2057651; clauses: 514488; decisions: 2909284
iteration: 501; vars: 2061747; clauses: 524790; decisions: 2911461
iteration: 502; vars: 2065843; clauses: 535100; decisions: 2914310
iteration: 503; vars: 2069939; clauses: 545330; decisions: 2916975
iteration: 504; vars: 2074035; clauses: 555640; decisions: 2919300
iteration: 505; vars: 2078131; clauses: 565862; decisions: 2921765
iteration: 506; vars: 2082227; clauses: 576084; decisions: 2924386
iteration: 507; vars: 2086323; clauses: 586306; decisions: 2927337
iteration: 508; vars: 2090419; clauses: 596536; decisions: 2929992
iteration: 509; vars: 2094515; clauses: 606758; decisions: 2935777
iteration: 510; vars: 2098611; clauses: 616988; decisions: 2938684
iteration: 511; vars: 2102707; clauses: 627210; decisions: 2941626
iteration: 512; vars: 2106803; clauses: 637440; decisions: 2944589
iteration: 513; vars: 2110899; clauses: 647670; decisions: 2947569
iteration: 514; vars: 2114995; clauses: 657908; decisions: 2950039
iteration: 515; vars: 2119091; clauses: 668218; decisions: 2952857
iteration: 516; vars: 2123187; clauses: 678536; decisions: 2955657
iteration: 517; vars: 2127283; clauses: 688846; decisions: 2962960
iteration: 518; vars: 2131379; clauses: 699148; decisions: 2965668
iteration: 519; vars: 2135475; clauses: 709442; decisions: 2968468
iteration: 520; vars: 2139571; clauses: 719728; decisions: 2971226
iteration: 521; vars: 2143667; clauses: 730022; decisions: 2974048
iteration: 522; vars: 2147763; clauses: 740316; decisions: 2976885
iteration: 523; vars: 2151859; clauses: 750610; decisions: 2979680
iteration: 524; vars: 2155955; clauses: 760904; decisions: 2982479
iteration: 525; vars: 2160051; clauses: 771198; decisions: 2987182
iteration: 526; vars: 2164147; clauses: 781500; decisions: 2989807
iteration: 527; vars: 2168243; clauses: 791794; decisions: 2992442
iteration: 528; vars: 2172339; clauses: 802032; decisions: 2995088
iteration: 529; vars: 2176435; clauses: 812262; decisions: 2999851
iteration: 530; vars: 2180531; clauses: 320140; decisions: 3002457
iteration: 531; vars: 2184627; clauses: 330446; decisions: 3003045
iteration: 532; vars: 2188723; clauses: 340752; decisions: 3003634
iteration: 533; vars: 2192819; clauses: 351058; decisions: 3004900
iteration: 534; vars: 2196915; clauses: 361364; decisions: 3007187
iteration: 535; vars: 2201011; clauses: 371670; decisions: 3008613
iteration: 536; vars: 2205107; clauses: 381968; decisions: 3010028
iteration: 537; vars: 2209203; clauses: 392258; decisions: 3011458
iteration: 538; vars: 2213299; clauses: 402556; decisions: 3013006
iteration: 539; vars: 2217395; clauses: 412846; decisions: 3014649
iteration: 540; vars: 2221491; clauses: 423070; decisions: 3015593
iteration: 541; vars: 2225587; clauses: 433294; decisions: 3016537
iteration: 542; vars: 2229683; clauses: 443518; decisions: 3019332
iteration: 543; vars: 2233779; clauses: 453732; decisions: 3021498
iteration: 544; vars: 2237875; clauses: 463946; decisions: 3025116
iteration: 545; vars: 2241971; clauses: 474160; decisions: 3028143
iteration: 546; vars: 2246067; clauses: 484366; decisions: 3032209
iteration: 547; vars: 2250163; clauses: 494580; decisions: 3035320
iteration: 548; vars: 2254259; clauses: 504786; decisions: 3037821
iteration: 549; vars: 2258355; clauses: 515000; decisions: 3040984
iteration: 550; vars: 2262451; clauses: 525222; decisions: 3042326
iteration: 551; vars: 2266547; clauses: 535436; decisions: 3044939
iteration: 552; vars: 2270643; clauses: 545658; decisions: 3048215
iteration: 553; vars: 2274739; clauses: 555872; decisions: 3053271
iteration: 554; vars: 2278835; clauses: 566172; decisions: 3055995
iteration: 555; vars: 2282931; clauses: 576464; decisions: 3058789
iteration: 556; vars: 2287027; clauses: 586756; decisions: 3061614
iteration: 557; vars: 2291123; clauses: 597048; decisions: 3064434
iteration: 558; vars: 2295219; clauses: 607340; decisions: 3067352
iteration: 559; vars: 2299315; clauses: 617632; decisions: 3070246
iteration: 560; vars: 2303411; clauses: 627924; decisions: 3073132
iteration: 561; vars: 2307507; clauses: 638224; decisions: 3075992
iteration: 562; vars: 2311603; clauses: 648524; decisions: 3079281
iteration: 563; vars: 2315699; clauses: 658814; decisions: 3082141
iteration: 564; vars: 2319795; clauses: 669104; decisions: 3085053
iteration: 565; vars: 2323891; clauses: 679386; decisions: 3087892
iteration: 566; vars: 2327987; clauses: 689660; decisions: 3090761
iteration: 567; vars: 2332083; clauses: 699926; decisions: 3094043
iteration: 568; vars: 2336179; clauses: 710192; decisions: 3097662
iteration: 569; vars: 2340275; clauses: 720406; decisions: 3100605
iteration: 570; vars: 2344371; clauses: 730628; decisions: 3103548
iteration: 571; vars: 2348467; clauses: 740850; decisions: 3106529
iteration: 572; vars: 2352563; clauses: 751064; decisions: 3109494
iteration: 573; vars: 2356659; clauses: 761278; decisions: 3112485
iteration: 574; vars: 2360755; clauses: 771484; decisions: 3115525
iteration: 575; vars: 2364851; clauses: 781742; decisions: 3118300
iteration: 576; vars: 2368947; clauses: 791948; decisions: 3121327
iteration: 577; vars: 2373043; clauses: 802206; decisions: 3123925
iteration: 578; vars: 2377139; clauses: 812464; decisions: 3126761
iteration: 579; vars: 2381235; clauses: 822722; decisions: 3129583
iteration: 580; vars: 2385331; clauses: 832980; decisions: 3132438
iteration: 581; vars: 2389427; clauses: 843238; decisions: 3135352
iteration: 582; vars: 2393523; clauses: 853496; decisions: 3138300
iteration: 583; vars: 2397619; clauses: 863702; decisions: 3141431
iteration: 584; vars: 2401715; clauses: 873908; decisions: 3144907
iteration: 585; vars: 2405811; clauses: 884166; decisions: 3153338
iteration: 586; vars: 2409907; clauses: 894432; decisions: 3156143
iteration: 587; vars: 2414003; clauses: 904690; decisions: 3158951
iteration: 588; vars: 2418099; clauses: 914948; decisions: 3161769
iteration: 589; vars: 2422195; clauses: 352380; decisions: 3184264
iteration: 590; vars: 2426291; clauses: 362660; decisions: 3184845
iteration: 591; vars: 2430387; clauses: 372940; decisions: 3185426
iteration: 592; vars: 2434483; clauses: 383232; decisions: 3186853
iteration: 593; vars: 2438579; clauses: 393534; decisions: 3188194
iteration: 594; vars: 2442675; clauses: 403828; decisions: 3190467
iteration: 595; vars: 2446771; clauses: 414130; decisions: 3191304
iteration: 596; vars: 2450867; clauses: 424424; decisions: 3192942
iteration: 597; vars: 2454963; clauses: 434718; decisions: 3194609
iteration: 598; vars: 2459059; clauses: 445004; decisions: 3196771
iteration: 599; vars: 2463155; clauses: 455296; decisions: 3197764
iteration: 600; vars: 2467251; clauses: 465580; decisions: 3198845
iteration: 601; vars: 2471347; clauses: 475864; decisions: 3199824
iteration: 602; vars: 2475443; clauses: 486156; decisions: 3201907
iteration: 603; vars: 2479539; clauses: 496440; decisions: 3206724
iteration: 604; vars: 2483635; clauses: 506732; decisions: 3209712
iteration: 605; vars: 2487731; clauses: 517016; decisions: 3212820
iteration: 606; vars: 2491827; clauses: 527292; decisions: 3215980
iteration: 607; vars: 2495923; clauses: 537568; decisions: 3218566
iteration: 608; vars: 2500019; clauses: 547836; decisions: 3222104
iteration: 609; vars: 2504115; clauses: 558114; decisions: 3225378
iteration: 610; vars: 2508211; clauses: 568392; decisions: 3228043
iteration: 611; vars: 2512307; clauses: 578670; decisions: 3233194
iteration: 612; vars: 2516403; clauses: 588956; decisions: 3235848
iteration: 613; vars: 2520499; clauses: 599242; decisions: 3239117
iteration: 614; vars: 2524595; clauses: 609528; decisions: 3242406
iteration: 615; vars: 2528691; clauses: 619806; decisions: 3244940
iteration: 616; vars: 2532787; clauses: 630084; decisions: 3247071
iteration: 617; vars: 2536883; clauses: 640352; decisions: 3248975
iteration: 618; vars: 2540979; clauses: 650620; decisions: 3250940
iteration: 619; vars: 2545075; clauses: 660896; decisions: 3252969
iteration: 620; vars: 2549171; clauses: 671172; decisions: 3255054
iteration: 621; vars: 2553267; clauses: 681440; decisions: 3257352
iteration: 622; vars: 2557363; clauses: 691718; decisions: 3259405
iteration: 623; vars: 2561459; clauses: 701996; decisions: 3262765
iteration: 624; vars: 2565555; clauses: 712266; decisions: 3264726
iteration: 625; vars: 2569651; clauses: 722536; decisions: 3266720
iteration: 626; vars: 2573747; clauses: 732798; decisions: 3268749
iteration: 627; vars: 2577843; clauses: 743060; decisions: 3272858
iteration: 628; vars: 2581939; clauses: 753338; decisions: 3275408
iteration: 629; vars: 2586035; clauses: 763608; decisions: 3279568
iteration: 630; vars: 2590131; clauses: 773878; decisions: 3282112
iteration: 631; vars: 2594227; clauses: 784148; decisions: 3284636
iteration: 632; vars: 2598323; clauses: 794430; decisions: 3287145
iteration: 633; vars: 2602419; clauses: 804712; decisions: 3289726
iteration: 634; vars: 2606515; clauses: 814986; decisions: 3292348
iteration: 635; vars: 2610611; clauses: 825252; decisions: 3295014
iteration: 636; vars: 2614707; clauses: 835518; decisions: 3297743
iteration: 637; vars: 2618803; clauses: 845792; decisions: 3300499
iteration: 638; vars: 2622899; clauses: 856058; decisions: 3303350
iteration: 639; vars: 2626995; clauses: 866314; decisions: 3306976
iteration: 640; vars: 2631091; clauses: 876578; decisions: 3309941
iteration: 641; vars: 2635187; clauses: 886850; decisions: 3312220
iteration: 642; vars: 2639283; clauses: 897122; decisions: 3314488
iteration: 643; vars: 2643379; clauses: 907394; decisions: 3316790
iteration: 644; vars: 2647475; clauses: 917666; decisions: 3320375
iteration: 645; vars: 2651571; clauses: 927928; decisions: 3323362
iteration: 646; vars: 2655667; clauses: 938182; decisions: 3326334
iteration: 647; vars: 2659763; clauses: 948444; decisions: 3330500
iteration: 648; vars: 2663859; clauses: 958706; decisions: 3333432
iteration: 649; vars: 2667955; clauses: 968960; decisions: 3336402
iteration: 650; vars: 2672051; clauses: 979206; decisions: 3339425
iteration: 651; vars: 2676147; clauses: 989452; decisions: 3342753
iteration: 652; vars: 2680243; clauses: 393024; decisions: 3354917
iteration: 653; vars: 2684339; clauses: 403232; decisions: 3355547
iteration: 654; vars: 2688435; clauses: 413452; decisions: 3356178
iteration: 655; vars: 2692531; clauses: 423672; decisions: 3357543
iteration: 656; vars: 2696627; clauses: 433902; decisions: 3359670
iteration: 657; vars: 2700723; clauses: 444124; decisions: 3361042
iteration: 658; vars: 2704819; clauses: 454354; decisions: 3364267
iteration: 659; vars: 2708915; clauses: 464592; decisions: 3365139
iteration: 660; vars: 2713011; clauses: 474818; decisions: 3366012
iteration: 661; vars: 2717107; clauses: 485044; decisions: 3368610
iteration: 662; vars: 2721203; clauses: 495280; decisions: 3371237
iteration: 663; vars: 2725299; clauses: 505518; decisions: 3373432
iteration: 664; vars: 2729395; clauses: 515764; decisions: 3377290
iteration: 665; vars: 2733491; clauses: 526000; decisions: 3379917
iteration: 666; vars: 2737587; clauses: 536244; decisions: 3382183
iteration: 667; vars: 2741683; clauses: 546488; decisions: 3387025
iteration: 668; vars: 2745779; clauses: 556724; decisions: 3389734
iteration: 669; vars: 2749875; clauses: 566968; decisions: 3392224
iteration: 670; vars: 2753971; clauses: 577220; decisions: 3395055
iteration: 671; vars: 2758067; clauses: 587464; decisions: 3397933
iteration: 672; vars: 2762163; clauses: 597708; decisions: 3400864
iteration: 673; vars: 2766259; clauses: 607952; decisions: 3403796
iteration: 674; vars: 2770355; clauses: 618196; decisions: 3406753
iteration: 675; vars: 2774451; clauses: 628432; decisions: 3412811
iteration: 676; vars: 2778547; clauses: 638668; decisions: 3415366
iteration: 677; vars: 2782643; clauses: 648904; decisions: 3417664
iteration: 678; vars: 2786739; clauses: 659148; decisions: 3419924
iteration: 679; vars: 2790835; clauses: 669384; decisions: 3423925
iteration: 680; vars: 2794931; clauses: 679630; decisions: 3430640
iteration: 681; vars: 2799027; clauses: 689866; decisions: 3432937
